sep=,
CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.cellVoltage4 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, BATTERY.timesCharged, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
9/26/2018,6:19:11.74 PM,14m 6.4s,846.4,40.01305915,-104.94858102,163.1,315.9,36.1,5283,31.3,32.7,27.1,28.0,-15.2,30.4,-0.2,7.2,-15.7,1.2,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,814,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,40,,,,14.944,False,3.741,3.734,3.735,3.734,0.043,False,False,,,,,704,32,16,18,12,24862.7,6375.05,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,823.5,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:11.85 PM,14m 6.5s,846.5,40.01307009,-104.94858913,163.1,315.9,36.1,5283,31.3,32.7,27.1,28.0,-15.2,30.4,-0.2,7.2,-15.8,1.2,-23.4,336.6,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,814,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,40,,,,14.948,False,3.741,3.734,3.735,3.734,0.043,False,False,,,,,703,32,16,18,12,25963.9,6657.41,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,823.0,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:12.06 PM,14m 6.6s,846.6,40.01308111,-104.94859717,163.1,315.9,36.1,5283,31.4,32.7,27.1,28.0,-15.2,30.4,-0.2,7.2,-15.9,1.4,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,814,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,40,,,,14.948,False,3.741,3.734,3.735,3.734,0.043,False,False,,,,,703,32,16,18,12,25963.9,6657.41,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,822.7,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:12.16 PM,14m 6.7s,846.7,40.01309204,-104.94860526,163.1,315.9,36.1,5283,31.3,32.7,27.1,28.0,-15.2,30.4,-0.2,7.2,-16,1.6,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,814,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,40,,,,14.932,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,703,32,16,18,12,25963.9,6657.41,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,822.3,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:12.27 PM,14m 6.8s,846.8,40.01310298,-104.94861331,163.1,315.9,36.1,5283,31.2,32.7,27.1,28.0,-15.2,30.4,0,7.2,-16.1,1.5,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,813,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,40,,,,14.932,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,703,32,16,18,12,25963.9,6657.41,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,821.9,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:12.48 PM,14m 6.9s,846.9,40.0131139,-104.94862136,163.1,315.9,36.1,5283,31.2,32.7,27.1,28.0,-15.2,30.4,0,7.2,-16.3,1.4,-23.6,336.4,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,813,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,40,,,,14.932,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,703,32,16,18,12,25963.9,6657.41,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,821.6,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:12.59 PM,14m 7.0s,847.0,40.01312484,-104.94862942,163.1,315.9,36.1,5283,31.2,32.7,27.1,28.0,-15.2,30.4,0,7.2,-16.8,1.3,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,814,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,40,,,,14.932,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,703,32,16,18,12,25963.9,6657.41,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,821.3,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:12.80 PM,14m 7.1s,847.1,40.01313575,-104.94863745,163.1,315.9,36.1,5283,31.2,32.7,27.1,28.0,-15.2,30.4,0,7.2,-17.1,1.2,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,813,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,40,,,,14.932,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,703,32,16,18,12,25963.9,6657.41,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,821.1,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:12.91 PM,14m 7.2s,847.2,40.0131467,-104.94864554,163.1,315.9,36.1,5283,31.2,32.7,26.8,28.0,-15.2,30.4,0,7.2,-17,1.3,-23.6,336.4,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,814,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,40,,,,14.932,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,703,32,16,18,12,25963.9,6657.41,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,820.8,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:12.93 PM,14m 7.3s,847.3,40.01315762,-104.94865356,163.1,315.9,36.1,5283,31.2,32.7,27.1,28.0,-15.2,30.4,-0.2,7.2,-17.1,1.3,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,822,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,40,,,,14.932,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,703,32,16,18,12,25963.9,6657.41,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,820.6,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:13.01 PM,14m 7.4s,847.4,40.01316846,-104.94866157,163.1,315.9,36.1,5283,31.1,32.7,26.8,28.0,-15.2,30.4,0,7.2,-17.5,1.1,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,825,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,40,,,,14.932,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,703,32,16,18,12,25963.9,6657.41,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,820.4,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:13.12 PM,14m 7.5s,847.5,40.01317936,-104.94866958,163.1,315.9,36.1,5283,31.0,32.7,26.8,28.0,-15.2,30.4,0,7.2,-17.5,1.2,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,829,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,39,,,,14.931,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,701,32,16,18,12,27271.6,6992.71,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,820.2,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:13.22 PM,14m 7.6s,847.6,40.01319026,-104.9486775,163.1,315.9,36.1,5283,31.1,32.7,27.1,28.0,-15.2,30.4,0,7.2,-17.2,1.4,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,832,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,39,,,,14.931,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,701,32,16,18,12,27271.6,6992.71,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,820.1,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:13.24 PM,14m 7.7s,847.7,40.01320119,-104.9486855,163.1,315.9,36.1,5283,31.1,32.7,27.1,28.0,-15.2,30.4,-0.2,7.2,-16.8,1.5,-23.6,336.4,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,835,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,39,,,,14.931,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,701,32,16,18,12,27271.6,6992.71,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,820.0,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:13.43 PM,14m 7.8s,847.8,40.01321228,-104.94869348,163.1,315.9,36.1,5283,31.3,32.7,27.1,28.0,-15.0,30.4,-0.2,7.2,-16.6,1.5,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,836,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,39,,,,14.931,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,701,32,16,18,12,27271.6,6992.71,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,820.0,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:13.54 PM,14m 7.9s,847.9,40.01322326,-104.94870145,163.4,315.9,36.1,5283,31.4,32.7,27.1,28.0,-15.0,30.4,-0.5,7.2,-16.8,1.4,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,837,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,39,,,,14.931,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,701,32,16,18,12,27271.6,6992.71,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,819.9,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:13.64 PM,14m 8.0s,848.0,40.01323433,-104.9487094,163.4,315.9,36.1,5283,31.3,32.7,27.1,28.0,-15.0,30.4,-0.2,7.2,-17.1,1.4,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,836,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,39,,,,14.931,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,701,32,16,18,12,27271.6,6992.71,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,820.0,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:13.66 PM,14m 8.1s,848.1,40.01324533,-104.94871733,163.4,315.9,36.1,5283,31.4,32.7,27.1,28.0,-15.0,30.4,-0.2,7.2,-17.1,1.3,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,837,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,39,,,,14.931,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,701,32,16,18,12,27271.6,6992.71,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,820.0,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:13.74 PM,14m 8.2s,848.2,40.01325628,-104.94872527,163.1,315.9,36.1,5283,31.2,32.7,27.1,28.0,-15.0,30.4,0,7.2,-17,1.2,-23.5,336.5,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,837,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,39,,,,14.931,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,701,32,16,18,12,27271.6,6992.71,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,820.0,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:19:13.95 PM,14m 8.5s,848.5,40.01328821,-104.94874835,163.1,315.9,36.1,5283,30.5,32.7,27.1,28.0,-14.8,30.4,0,7.2,-17.9,0.8,-23.4,336.6,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-50.1,309.9,False,False,False,False,False,True,,True,Normal,,,837,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,39,,,,14.913,False,3.739,3.732,3.731,3.73,0.043,False,False,,,,,678,32,16,18,12,28766.0,7375.90,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,820.3,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
